date|base|rates.AUD|rates.BGN|rates.BRL|rates.CAD|rates.CHF|rates.CNY|rates.CZK|rates.DKK|rates.EEK|rates.EUR|rates.GBP|rates.HKD|rates.HRK|rates.HUF|rates.IDR|rates.ISK|rates.JPY|rates.KRW|rates.LTL|rates.LVL|rates.MXN|rates.MYR|rates.NOK|rates.NZD|rates.PHP|rates.PLN|rates.RON|rates.RUB|rates.SEK|rates.SGD|rates.SKK|rates.THB|rates.TRY|rates.ZAR|rates.INR|rates.ILS
2013-10-21|USD|1.0383|1.424|2.1854|1.035|0.89793|6.0886|18.7652|5.4309||0.72807|0.61905|7.753|5.548|213.45|10906.0||97.72|1061.35|2.5139|0.51174|12.9582|3.1629|5.9147|1.1919|43.107|3.0454|3.2342|31.821|6.3809|1.2391||31.133|1.98|9.8237|61.551|3.5289
2013-10-28|USD|1.0515|1.4285|2.2007|1.044|0.90118|6.0925|18.8182|5.448||0.73041|0.62268|7.7529|5.567|214.87|11172.0||98.1|1061.09|2.5219|0.51339|12.9441|3.1521|5.9133|1.2083|43.177|3.0553|3.2407|32.051|6.4142|1.2394||31.099|1.9946|9.9432|61.486|3.5245
2013-11-04|USD|1.0524|1.4527|2.2721|1.0431|0.91421|6.0949|19.5009|5.5401||0.74278|0.62297|7.7515|5.6616|220.08|11359.0||98.46|1061.67|2.5647|0.52185|13.0999|3.1777|5.9883|1.197|43.279|3.1001|3.2958|32.421|6.5219|1.2423||31.289|2.025|10.2189|62.364|3.5325
2013-11-11|USD|1.0725|1.4566|2.3229|1.0484|0.9183|6.0922|20.167|5.5549||0.74477|0.62524|7.7535|5.6797|222.02|11502.0||99.69|1070.33|2.5715|0.52342|13.1203|3.2064|6.1709|1.2121|43.677|3.1248|3.3182|32.763|6.6459|1.2484||31.595|2.0448|10.3227|63.372|3.5295
2013-11-18|USD|1.0723|1.448|2.2846|1.0465|0.91205|6.0932|20.178|5.5222||0.74036|0.61958|7.7524|5.6597|220.07|11584.0||100.38|1058.54|2.5563|0.52031|12.9837|3.194|6.0914|1.2081|43.7|3.0999|3.2935|32.756|6.6079|1.2466||31.698|2.0152|10.116|62.56|3.5419
2013-11-25|USD|1.0966|1.4411|2.3071|1.0563|0.90701|6.0931|20.141|5.4956||0.73681|0.6148|7.7527|5.6291|220.53|11768.0||101.92|1061.01|2.5441|0.51795|13.0701|3.2257|6.0998|1.223|43.737|3.0937|3.2721|33.055|6.5626|1.254||32.074|2.0146|10.1526|62.393|3.5406
2013-12-02|USD|1.1012|1.4389|2.3592|1.0649|0.90303|6.0903|20.198|5.4882||0.73573|0.61069|7.7535|5.6199|222.43|11859.0||102.44|1059.62|2.5403|0.5171|13.1198|3.2227|6.143|1.218|43.853|3.0867|3.2809|33.111|6.5311|1.2539||32.231|2.0405|10.376|61.985|3.5219
2013-12-09|USD|1.1031|1.4226|2.3232|1.0622|0.88886|6.0725|19.9876|5.4267||0.72738|0.61067|7.7537|5.5565|219.74|11944.0||102.9|1051.31|2.5115|0.51139|12.9013|3.2189|6.1417|1.2085|44.166|3.0425|3.2391|32.765|6.5541|1.2519||32.078|2.0342|10.3371|61.529|3.5007
2013-12-16|USD|1.1241|1.4256|2.3409|1.0643|0.89154|6.072|20.163|5.4381||0.72892|0.61218|7.7535|5.5645|218.06|12064.0||103.55|1056.49|2.5168|0.51224|12.9703|3.2628|6.1335|1.2158|44.323|3.0429|3.2591|32.942|6.5605|1.2612||32.297|2.0568|10.3723|62.031|3.5116
2013-12-23|USD|1.1203|1.4242|2.361|1.0625|0.89165|6.0699|20.038|5.4325||0.72817|0.60933|7.7549|5.5631|216.73|12151.0||104.38|1058.24|2.5142|0.51123|13.0241|3.2918|6.1359|1.221|44.389|3.0227|3.2548|32.657|6.5456|1.2671||32.759|2.1116|10.3779|61.866|3.4879
2013-12-30|USD|1.1214|1.4259|2.3679|1.0649|0.89589|6.056|20.034|5.4383||0.72908|0.60673|7.7547|5.5607|217.1|12164.0||104.99|1053.51|2.5174|0.51228|13.0946|3.2871|6.115|1.2178|44.495|3.0326|3.2672|32.96|6.4754|1.2662||32.89|2.1586|10.5664|62.066|3.4862
2014-01-06|USD|1.1216|1.4373|2.3817|1.0778|0.90806|6.0523|20.168|5.4829||0.73492|0.60894|7.7547|5.6068|220.41|12092.0||104.75|1065.01|2.5375||13.0818|3.2785|6.1727|1.2094|44.669|3.0692|3.3162|33.195|6.5305|1.2699||33.057|2.18|10.7163|62.093|3.5012
2014-01-13|USD|1.1222|1.4358|2.3597|1.0929|0.90603|6.0479|20.145|5.4779||0.73411|0.60956|7.7545|5.5983|220.27|11995.0||104.07|1061.35|2.5347||13.1638|3.2811|6.1346|1.1991|44.931|3.0533|3.3238|33.38|6.4745|1.2704||32.84|2.1979|10.8544|61.518|3.4888
2014-01-20|USD|1.1375|1.4384|2.3694|1.1022|0.90623|6.0513|20.244|5.4881||0.73546|0.60601|7.7583|5.6182|222.98|12139.0||103.9|1072.46|2.5394||13.338|3.3343|6.1542|1.2053|45.314|3.0689|3.3347|34.024|6.4678|1.2784||32.876|2.2713|10.922|61.999|3.4905
2014-01-27|USD|1.1418|1.438|2.4209|1.1142|0.90074|6.0556|20.236|5.4864||0.73524|0.60512|7.765|5.6245|226.65|12169.0||102.66|1080.22|2.5386||13.3554|3.3409|6.2142|1.2178|45.317|3.1|3.3227|34.971|6.4859|1.2762||32.934|2.2737|11.1848|62.701|3.4989
2014-02-03|USD|1.1229|1.446|2.4048|1.1067|0.90381|6.0611|20.349|5.5169||0.73932|0.61323|7.7767|5.656|228.44|12189.0||101.63|1079.42|2.5527||13.3309|3.3351|6.2461|1.2204|45.232|3.1049|3.3047|34.936|6.5254|1.2699||32.88|2.2397|11.1173|62.487|3.5345
2014-02-10|USD|1.1111|1.4324|2.4063|1.1008|0.89578|6.0628|20.152|5.4651||0.73239|0.60434|7.756|5.6055|227.07|12042.0||102.1|1065.07|2.5288||13.3004|3.3232|6.1154|1.2005|44.884|3.0534|3.283|34.911|6.4591|1.2664||32.6|2.2005|11.0265|62.194|3.516
2014-02-17|USD|1.1101|1.4257|2.3917|1.1025|0.89014|6.0767|19.9694|5.4397||0.72897|0.59937|7.7554|5.5875|227.1|11785.0||102.18|1068.28|2.517||13.2677|3.2981|6.0812|1.2032|44.583|3.0355|3.2844|35.553|6.5089|1.2628||32.474|2.191|10.9527|62.137|3.5104
2014-02-24|USD|1.1138|1.4237|2.3391|1.1104|0.88687|6.1238|19.9046|5.4323||0.72796|0.59952|7.7582|5.5766|225.82|11636.0||102.15|1070.31|2.5135||13.2722|3.2793|6.0306|1.198|44.645|3.0308|3.2824|35.91|6.4888|1.2659||32.567|2.2086|10.7812|61.971|3.5089
2014-03-03|USD|1.1103|1.4192|2.3311|1.1049|0.88339|6.1324|19.8491|5.4152||0.72564|0.59811|7.7605|5.554|225.4|11523.0||102.26|1067.86|2.5055||13.2384|3.2693|5.9939|1.1861|44.635|3.0383|3.2713|36.232|6.4243|1.2667||32.365|2.208|10.7299|61.563|3.4815
2014-03-10|USD|1.1081|1.4082|2.3494|1.1102|0.87566|6.1425|19.694|5.3733||0.71999|0.60125|7.7638|5.5131|225.31|11413.0||102.68|1068.38|2.486||13.2354|3.2814|5.9576|1.1758|44.558|3.04|3.244|36.488|6.3764|1.2663||32.342|2.2289|10.7844|61.077|3.4698
2014-03-17|USD|1.1014|1.4118|2.3442|1.1151|0.87858|6.2037|19.8123|5.388||0.72187|0.60378|7.7642|5.5297|225.06|11366.0||101.9|1074.09|2.4925||13.2194|3.288|6.0121|1.1668|44.974|3.0361|3.2459|36.238|6.3854|1.2695||32.284|2.2288|10.8011|61.128|3.4686
2014-03-24|USD|1.0873|1.4199|2.3015|1.1138|0.88551|6.2058|19.9071|5.4198||0.72601|0.60385|7.7579|5.5619|226.16|11393.0||102.39|1074.01|2.5068||13.1302|3.2918|6.0306|1.162|44.967|3.0383|3.2452|35.731|6.4576|1.2668||32.542|2.2103|10.7243|60.396|3.494
2014-03-31|USD|1.0821|1.4204|2.2697|1.1029|0.88612|6.2105|19.931|5.4218||0.72627|0.60161|7.7574|5.5535|223.13|11320.0||103.63|1058.42|2.5077||13.084|3.2734|5.9757|1.1638|44.88|3.0306|3.2424|35.343|6.4883|1.2617||32.442|2.1413|10.613|60.019|3.4781
2014-04-07|USD|1.0692|1.4166|2.2123|1.0945|0.88259|6.2068|19.8674|5.4078||0.72432|0.59849|7.7542|5.527|221.5|11360.0||102.12|1044.15|2.5009||13.0296|3.2397|5.9644|1.1546|44.604|3.0233|3.2318|35.637|6.5277|1.2529||32.326|2.111|10.4735|60.155|3.4777
2014-04-14|USD|1.0664|1.4141|2.2257|1.0988|0.87955|6.2204|19.8626|5.3983||0.72301|0.59662|7.7542|5.5114|222.47|11430.0||102.05|1039.91|2.4964||13.0534|3.2437|5.9634|1.1583|44.45|3.0291|3.2303|35.95|6.5722|1.2512||32.251|2.1314|10.5238|60.27|3.4721
2014-04-21|USD|1.0751|1.4146|2.2327|1.102|0.88254|6.2445|19.8619|5.3998||0.72327|0.59494|7.7527|5.5115|222.8|11586.0||102.31|1040.62|2.4973||13.0773|3.2682|5.9844|1.1648|44.656|3.0337|3.2269|35.793|6.5704|1.257||32.323|2.139|10.6018|60.921|3.4797
2014-04-28|USD|1.0788|1.4121|2.2357|1.0982|0.88029|6.2581|19.8181|5.3894||0.72202|0.59375|7.7527|5.4924|222.66|11551.0||102.53|1031.96|2.493||13.0843|3.2634|5.9753|1.1665|44.503|3.0347|3.2104|35.781|6.5351|1.2555||32.313|2.1181|10.5674|60.383|3.4684
2014-05-05|USD|1.0706|1.4075|2.2245|1.0901|0.87644|6.2323|19.7294|5.3713||0.71963|0.59087|7.7519|5.4611|220.08|11528.0||101.77|1025.35|2.4847||13.003|3.2474|5.9069|1.1517|44.136|3.0204|3.1921|35.377|6.5146|1.2484||32.432|2.0882|10.4501|60.046|3.4513
2014-05-12|USD|1.067|1.4268|2.215|1.0886|0.89072|6.2321|20.005|5.4452||0.7295|0.59481|7.752|5.536|221.9|11455.0||101.89|1025.25|2.5188||12.9327|3.2305|5.9296|1.1567|43.733|3.053|3.2344|34.87|6.5643|1.2514||32.525|2.0829|10.3455|59.469|3.4575
2014-05-19|USD|1.0798|1.4299|2.2157|1.0894|0.89326|6.2364|20.076|5.4574||0.7311|0.59333|7.7526|5.5636|222.68|11506.0||101.44|1024.78|2.5243||12.9174|3.2137|5.9455|1.166|43.701|3.0567|3.2338|34.382|6.599|1.2521||32.536|2.1017|10.4052|58.576|3.4776
2014-05-26|USD|1.0797|1.436|2.2314|1.0853|0.89677|6.2463|20.153|5.4799||0.73421|0.59633|7.753|5.5739|222.62|11627.0||101.82|1022.3|2.5351||12.8654|3.2163|5.9615|1.1753|43.833|3.0486|3.2303|34.516|6.6396|1.2548||32.714|2.0957|10.4362|58.906|3.4813
2014-06-02|USD|1.0774|1.4362|2.2646|1.0913|0.89617|6.2516|20.167|5.4804||0.73432|0.59652|7.7533|5.5625|223.3|11825.0||102.41|1023.09|2.5355||12.9005|3.2274|5.991|1.1818|43.767|3.0351|3.2271|34.925|6.6643|1.2557||32.689|2.1049|10.6928|59.267|3.4755
2014-06-09|USD|1.0657|1.4431|2.2341|1.0885|0.89884|6.2242|20.247|5.5048||0.73784|0.59413|7.7515|5.5934|225.12|11795.0||102.18|1017.32|2.5476||13.0025|3.2108|5.9811|1.1651|43.746|3.0325|3.2405|34.367|6.6821|1.2497||32.459|2.1001|10.7034|59.308|3.46
2014-06-16|USD|1.0664|1.4408|2.2385|1.0852|0.89708|6.2285|20.22|5.4931||0.7367|0.58857|7.7514|5.5821|225.91|11921.0||102.01|1020.81|2.5437||13.032|3.2246|6.0519|1.1515|43.898|3.0525|3.2394|34.534|6.6673|1.2508||32.462|2.1392|10.717|60.174|3.4517
2014-06-23|USD|1.0632|1.4369|2.2133|1.0721|0.89391|6.2268|20.166|5.4776||0.7347|0.58804|7.7515|5.5654|225.51|12037.0||101.76|1017.41|2.5368||13.0148|3.2167|6.1289|1.1452|43.842|3.0489|3.2255|33.843|6.7348|1.2496||32.46|2.1334|10.6036|60.135|3.4375
2014-06-30|USD|1.0632|1.4331|2.2121|1.0653|0.89016|6.2066|20.107|5.4636||0.73276|0.58394|7.7505|5.5571|227.52|11892.0||101.68|1010.34|2.5301||12.9743|3.1998|6.1785|1.1421|43.601|3.0405|3.2148|34.217|6.7612|1.2464||32.405|2.1269|10.697|59.837|3.4265
2014-07-07|USD|1.0657|1.4384|2.2204|1.0658|0.89365|6.2028|20.179|5.4833||0.73546|0.58431|7.7499|5.5935|227.86|11627.0||101.61|1014.16|2.5394||12.9971|3.1813|6.1714|1.1379|43.454|3.0434|3.233|34.221|6.8104|1.2433||32.273|2.1277|10.7335|59.954|3.4282
2014-07-14|USD|1.0666|1.4419|2.2242|1.0744|0.89546|6.2058|20.229|5.4975||0.73725|0.58426|7.7508|5.6167|228.33|11685.0||101.54|1026.65|2.5456||12.9592|3.1846|6.1878|1.1445|43.542|3.0535|3.2675|34.611|6.8165|1.2415||32.137|2.123|10.6905|60.152|3.4147
2014-07-21|USD|1.0625|1.4514|2.2232|1.0744|0.90167|6.2014|20.389|5.5339||0.74212|0.58718|7.7509|5.6568|228.89|11555.0||101.57|1026.43|2.5624||12.9573|3.1737|6.199|1.1581|43.327|3.0748|3.2818|34.996|6.8391|1.2401||31.836|2.1043|10.5599|60.163|3.415
2014-07-28|USD|1.0698|1.4588|2.2454|1.087|0.90699|6.179|20.54|5.5616||0.74588|0.59127|7.7504|5.6985|232.27|11628.0||102.39|1028.83|2.5754||13.0981|3.1887|6.2534|1.1753|43.512|3.1036|3.2907|35.602|6.863|1.2443||31.978|2.123|10.6347|60.424|3.4282
2014-08-04|USD|1.0752|1.4616|2.2755|1.0939|0.90845|6.1664|20.75|5.5717||0.74733|0.59407|7.7502|5.7152|235.24|11768.0||102.38|1033.61|2.5804||13.237|3.1994|6.2709|1.1788|43.844|3.1321|3.3169|36.108|6.9031|1.2492||32.196|2.1504|10.7132|61.146|3.4362
2014-08-11|USD|1.0761|1.4627|2.2744|1.0924|0.90711|6.1541|20.831|5.5759||0.74789|0.59779|7.7511|5.7086|234.51|11689.0||102.37|1025.32|2.5823||13.1408|3.1829|6.1634|1.1811|43.8|3.1351|3.3185|36.07|6.866|1.2481||31.988|2.1578|10.6104|61.072|3.4816
2014-08-18|USD|1.0742|1.4694|2.2613|1.0932|0.90947|6.1471|20.959|5.6016||0.75131|0.60113|7.7504|5.7252|235.66|11690.0||103.23|1019.93|2.5941||13.0823|3.1634|6.1525|1.1869|43.775|3.1459|3.3227|36.207|6.8826|1.2474||31.918|2.1741|10.669|60.699|3.5233
2014-08-25|USD|1.0713|1.4831|2.2637|1.0905|0.91545|6.1486|21.07|5.6522||0.75832|0.60294|7.7502|5.7847|237.75|11702.0||103.88|1016.24|2.6183||13.1004|3.1564|6.1806|1.1954|43.746|3.1834|3.3369|36.414|6.9509|1.2484||31.948|2.1666|10.6609|60.534|3.5626
2014-09-01|USD|1.0715|1.4962|2.2427|1.0887|0.92319|6.1427|21.181|5.6972||0.76499|0.60738|7.7505|5.8276|240.26|11753.0||104.93|1019.06|2.6414||13.1039|3.1768|6.2225|1.2008|43.615|3.2117|3.3684|37.119|7.0271|1.2526||32.048|2.1638|10.6966|60.462|3.5871
2014-09-08|USD|1.089|1.513|2.2827|1.0989|0.93432|6.1345|21.393|5.7588||0.77357|0.61832|7.7507|5.8956|243.91|11806.0||106.47|1033.59|2.671||13.1908|3.1931|6.3387|1.2149|43.869|3.2458|3.419|37.398|7.1093|1.2613||32.141|2.1947|10.9217|60.711|3.6199
2014-09-15|USD|1.1104|1.5152|2.3506|1.1016|0.93647|6.1422|21.345|5.7677||0.77471|0.61397|7.7512|5.9061|242.58|11974.0||107.86|1039.67|2.6749||13.2241|3.2336|6.3839|1.2271|44.407|3.2479|3.4183|38.427|7.1415|1.265||32.258|2.2187|10.9996|60.999|3.6435
2014-09-22|USD|1.1301|1.5278|2.4043|1.1063|0.94305|6.1362|21.508|5.8148||0.78119|0.61183|7.7534|5.957|242.97|11991.0||108.94|1041.94|2.6973||13.3023|3.25|6.3743|1.2457|44.63|3.2629|3.439|38.567|7.175|1.2687||32.257|2.2444|11.1481|61.105|3.6688
2014-09-29|USD|1.1452|1.5489|2.4699|1.1174|0.95636|6.1422|21.781|5.895||0.79195|0.61865|7.7636|6.0505|245.81|12176.0||109.38|1060.41|2.7345||13.4597|3.2666|6.4596|1.2804|44.93|3.3099|3.4931|39.613|7.2294|1.275||32.45|2.2835|11.278|61.767|3.6709
2014-10-06|USD|1.1396|1.5468|2.3982|1.1167|0.958|6.1362|21.733|5.8872||0.79089|0.62203|7.7565|6.0459|243.15|12214.0||108.31|1070.08|2.7308||13.4078|3.2593|6.4799|1.2759|44.773|3.309|3.4855|40.031|7.2055|1.2752||32.541|2.2763|11.1637|61.315|3.7056
2014-10-13|USD|1.1441|1.5384|2.43|1.1281|0.94966|6.1255|21.659|5.8562||0.7866|0.62467|7.7569|6.025|241.47|12200.0||106.69|1064.29|2.716||13.4929|3.2755|6.5661|1.268|44.868|3.3137|3.4733|40.795|7.2077|1.2741||32.464|2.2691|11.0849|61.432|3.7231
2014-10-20|USD|1.137|1.5387|2.4822|1.1231|0.9491|6.1206|21.752|5.8582||0.78672|0.62173|7.7573|6.034|241.52|12027.0||107.25|1055.85|2.7164||13.5216|3.2691|6.575|1.2613|44.802|3.3228|3.4772|41.339|7.2353|1.2724||32.333|2.2417|10.9923|61.219|3.7536
2014-10-27|USD|1.1327|1.5452|2.4635|1.1209|0.95283|6.1139|21.922|5.8817||0.79008|0.6222|7.7563|6.0564|244.0|12122.0||108.94|1055.12|2.728||13.4908|3.2791|6.6769|1.2698|44.837|3.3365|3.4933|42.556|7.3456|1.277||32.5|2.2172|10.9236|61.326|3.7733
2014-11-03|USD|1.156|1.5673|2.5306|1.1398|0.96538|6.1173|22.257|5.9634||0.80135|0.62771|7.7534|6.1408|247.88|12158.0||114.37|1085.42|2.7669||13.5933|3.3358|6.832|1.293|45.028|3.386|3.5445|44.695|7.3923|1.2925||32.778|2.2411|11.1294|61.487|3.7971
2014-11-10|USD|1.1514|1.5704|2.5721|1.1346|0.96531|6.1253|22.174|5.9749||0.80295|0.63311|7.7545|6.1561|246.42|12200.0||115.45|1094.69|2.7724||13.5904|3.3403|6.7867|1.2764|44.919|3.3909|3.5551|46.469|7.4046|1.2928||32.834|2.2542|11.2299|61.562|3.812
2014-11-17|USD|1.1517|1.5645|2.58|1.1307|0.9612|6.1239|22.139|5.9541||0.79994|0.63818|7.7554|6.1391|244.07|12140.0||117.33|1106.0|2.762||13.586|3.3539|6.7611|1.2651|45.027|3.3717|3.55|46.599|7.3997|1.2998||32.781|2.2274|11.0244|61.833|3.8383
2014-11-24|USD|1.1695|1.5704|2.5255|1.1287|0.96555|6.1398|22.164|5.9739||0.80295|0.63638|7.7552|6.1632|245.89|12178.0||117.99|1108.89|2.7724||13.7044|3.3592|6.8531|1.274|44.953|3.3604|3.5543|46.714|7.4329|1.302||32.806|2.2205|10.9909|61.932|3.8775
2014-12-01|USD|1.1872|1.5799|2.5682|1.1383|0.97189|6.1514|22.313|6.0104||0.80782|0.63764|7.7535|6.2002|247.88|12301.0||119.48|1112.98|2.7892||14.056|3.4461|7.0376|1.2831|44.673|3.3647|3.5786|53.16|7.4934|1.3112||32.883|2.2314|11.1358|61.886|3.9639
2014-12-08|USD|1.2061|1.5799|2.6139|1.1483|0.97084|6.1831|22.307|6.0095||0.80782|0.63811|7.7522|6.1962|248.26|12390.0||119.3|1106.58|2.7892||14.5182|3.4872|7.2073|1.2927|44.562|3.3664|3.5937|54.924|7.5388|1.315||32.881|2.2709|11.527|62.17|3.9345
2014-12-15|USD|1.2191|1.5779|2.6892|1.1616|0.97007|6.204|22.273|6.002||0.80678|0.63808|7.7545|6.1858|252.71|12678.0||118.06|1094.55|2.7856||14.6676|3.4834|7.4301|1.2882|44.746|3.4088|3.6112|64.118|7.642|1.3098||32.917|2.3434|11.6307|63.447|3.9282
2014-12-22|USD|1.2303|1.5992|2.6676|1.162|0.98373|6.2217|22.637|6.0836||0.81766|0.64271|7.7597|6.2669|257.65|12449.0||120.18|1100.56|2.8232||14.654|3.4959|7.4235|1.2914|44.666|3.5025|3.6548|54.777|7.7941|1.3211||32.88|2.3232|11.6192|63.324|3.9138
2014-12-29|USD|1.226|1.6117|2.6707|1.1629|0.99102|6.211|22.841|6.1337||0.82406|0.64388|7.7574|6.3138|260.4|12438.0||120.07|1098.54|2.8453||14.7464|3.5031|7.4523|1.2837|44.783|3.5417|3.6967|57.684|7.8206|1.3242||32.93|2.3393|11.6158|63.422|3.9128
2015-01-05|USD|1.2336|1.6507|2.6897|1.1803|1.0138|6.214|23.477|6.2801||0.84402|0.66006|7.7546|6.478|268.67|12654.0||119.45|1100.89|||14.7841|3.5632|7.6849|1.2896|45.014|3.6253|3.7933|61.708|7.9727|1.3371||32.912|2.3208|11.6756|63.023|3.9576
2015-01-12|USD|1.2219|1.6672|2.6306|1.1939|0.96224|6.1994|23.963|6.3399||0.85244|0.65843|7.753|6.551|272.62|12589.0||117.49|1082.0|||14.6006|3.5745|7.6739|1.2862|44.701|3.6594|3.8307|64.92|8.0757|1.3311||32.777|2.2936|11.5091|62.011|3.9301
2015-01-19|USD|1.23|1.6979|2.6049|1.2172|0.86749|6.2166|24.203|6.4578||0.86813|0.66132|7.7523|6.6851|273.99|12522.0||117.81|1082.44|||14.6495|3.5931|7.6388|1.3097|44.367|3.7291|3.9088|64.855|8.1664|1.336||32.604|2.34|11.5544|61.609|3.9418
2015-01-26|USD|1.2698|1.7303|2.6068|1.2507|0.9071|6.248|24.606|6.5868||0.88472|0.66206|7.7523|6.8086|275.86|12558.0||117.9|1089.15|||14.7204|3.6196|7.7854|1.3555|44.104|3.7374|3.9426|68.232|8.2539|1.3487||32.642|2.3905|11.5708|61.626|3.9582
2015-02-02|USD|1.285|1.7159|2.7169|1.2535|0.92595|6.2523|24.333|6.5312||0.87735|0.65865|7.7534|6.7649|270.59|12637.0||117.44|1092.94|||14.7986|3.5723|7.58|1.3622|44.117|3.6551|3.8679|67.118|8.2684|1.3475||32.593|2.4269|11.4283|61.773|3.8973
2015-02-09|USD|1.29|1.7279|2.8342|1.253|0.92738|6.2428|24.467|6.5766||0.88347|0.65391|7.7542|6.819|272.21|12761.0||119.28|1101.04|||14.9445|3.5878|7.6295|1.3504|44.382|3.7052|3.9218|65.773|8.4057|1.3575||32.648|2.4879|11.7144|62.225|3.8814
2015-02-16|USD|1.2815|1.7192|2.8448|1.2451|0.94023|6.2535|24.212|6.5467||0.87904|0.64968|7.7578|6.7864|269.59|12816.0||118.85|1109.21|||14.9198|3.6128|7.5531|1.3289|44.206|3.6765|3.9111|62.306|8.3947|1.358||32.569|2.4529|11.643|62.23|3.8601
2015-02-23|USD|1.2776|1.7299|2.8743|1.2524|0.94879|6.2599|24.289|6.6022||0.88449|0.6475|7.7557|6.8074|269.16|12906.0||119.11|1103.96|||15.008|3.6143|7.6129|1.3279|44.125|3.6809|3.9241|62.328|8.3779|1.358||32.458|2.4858|11.5711|62.01|3.936
2015-03-02|USD|1.28|1.7604|2.9455|1.2487|0.964|6.2694|24.685|6.711||0.90009|0.65347|7.7558|6.8923|274.39|12975.0||119.88|1099.25|||15.051|3.6424|7.7265|1.328|44.097|3.7344|4.0036|61.391|8.3279|1.3662||32.382|2.5519|11.7643|62.156|3.9926
2015-03-09|USD|1.3033|1.8326|3.136|1.2662|0.99953|6.2621|25.571|6.9861||0.93703|0.66704|7.7632|7.1549|286.24|13137.0||121.19|1123.88|||15.4986|3.6904|8.0756|1.3642|44.286|3.876|4.1638|61.173|8.5752|1.3839||32.771|2.6206|12.2681|62.746|4.027
2015-03-16|USD|1.3068|1.8369|3.2525|1.2754|0.99652|6.2283|25.681|7.0046||0.93923|0.67622|7.7615|7.1807|285.32|13138.0||121.09|1126.21|||15.3309|3.7087|8.2137|1.3537|44.761|3.8828|4.1659|61.097|8.6866|1.3886||32.851|2.6093|12.308|62.657|4.0241
2015-03-23|USD|1.2736|1.7886|3.1687|1.2485|0.96104|6.2129|25.064|6.8257||0.91449|0.67117|7.7549|6.9951|275.45|12987.0||119.41|1104.29|||14.9798|3.6717|7.8755|1.3116|44.782|3.7484|4.0413|57.684|8.5075|1.3674||32.525|2.5749|11.8979|62.445|3.9586
2015-03-30|USD|1.3154|1.8114|3.2156|1.2682|0.96619|6.2008|25.498|6.9187||0.92618|0.67616|7.7536|7.078|277.24|13043.0||119.9|1103.22|||15.2348|3.6942|8.0295|1.3378|44.594|3.7753|4.0856|57.716|8.6157|1.3682||32.531|2.6073|12.1036|62.46|3.9684
2015-04-06|USD|1.3018|1.8172|3.0887|1.2526|0.96887|6.2043|25.456|6.9419||0.92911|0.67504|7.7508|7.0605|276.47|12939.0||120.08|1091.98|||14.9665|3.6415|8.0557|1.3236|44.506|3.7419|4.0924|53.183|8.6892|1.3578||32.557|2.6028|11.8646|62.28|3.9485
2015-04-13|USD|1.3048|1.8375|3.0644|1.2449|0.97069|6.2048|25.769|7.0147||0.9395|0.67621|7.7509|7.1166|280.66|12911.0||119.6|1091.96|||15.2774|3.6758|7.9321|1.3252|44.492|3.7752|4.149|51.132|8.7408|1.3588||32.449|2.6854|12.0857|62.367|3.9654
2015-04-20|USD|1.2883|1.819|3.0157|1.2214|0.95945|6.199|25.512|6.939||0.93006|0.66668|7.7509|7.0525|278.77|12932.0||119.53|1081.04|||15.3983|3.6116|7.8685|1.3084|44.229|3.7186|4.1164|52.486|8.6769|1.3459||32.426|2.7132|12.1567|63.145|3.9343
2015-04-27|USD|1.2633|1.7793|2.9455|1.2073|0.95087|6.2067|24.967|6.7882||0.90975|0.65366|7.7505|6.8977|274.73|12957.0||119.12|1071.51|||15.3073|3.5562|7.641|1.308|44.37|3.6487|4.0145|51.699|8.4914|1.3246||32.777|2.6799|11.9234|63.408|3.8896
2015-05-04|USD|1.2627|1.7455|3.0576|1.2078|0.92655|6.2043|24.445|6.6616||0.89246|0.65703|7.7523|6.7613|270.98|13082.0||119.98|1086.72|||15.3884|3.5955|7.5025|1.3339|44.655|3.6106|3.9603|50.866|8.3103|1.3315||33.418|2.7043|12.0367|63.756|3.8739
2015-05-11|USD|1.249|1.7354|3.0198|1.2022|0.92387|6.2064|24.331|6.6226||0.88731|0.63844|7.7518|6.7076|271.89|13130.0||119.73|1093.12|||15.271|3.5897|7.4505|1.3461|44.635|3.6171|3.9531|50.35|8.2925|1.3287||33.617|2.6477|11.9596|63.894|3.8474
2015-05-18|USD|1.2611|1.7467|3.0193|1.2173|0.93132|6.2016|24.441|6.662||0.8931|0.64093|7.7523|6.73|273.83|13141.0||120.55|1091.5|||15.1485|3.5934|7.4984|1.3577|44.525|3.6387|3.973|49.62|8.3055|1.331||33.425|2.5844|11.8341|63.647|3.856
2015-05-25|USD|1.2947|1.7899|3.1408|1.2408|0.94655|6.2009|25.084|6.8246||0.91516|0.65123|7.7526|6.9237|282.47|13208.0||123.21|1106.46|||15.3166|3.6408|7.726|1.3847|44.632|3.7776|4.072|51.429|8.4722|1.348||33.747|2.6434|12.0675|63.829|3.8805
2015-06-01|USD|1.2968|1.7575|3.1529|1.2478|0.93781|6.1999|24.659|6.7034||0.89863|0.65387|7.7543|6.7975|279.18|13249.0||124.41|1111.8|||15.4878|3.6997|7.8436|1.4017|44.779|3.7206|3.989|54.2|8.4156|1.3497||33.724|2.6771|12.3035|63.851|3.8528
